,sentence,word_labels
5,We have observed complete concordance between methods .,"O,O,O,O,O,O,O,O"
6,"Our tetra - primer PCR assay is sensitive , low - cost , and easy to use method for FGFR3 p. G380R genotyping , which could be used even in "" low - tech "" laboratories .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,5 - Fluorouracil cardiotoxicity induced by alpha - fluoro - beta - alanine .. Cardiotoxicity is a rare complication occurring during 5 - fluorouracil ( 5 - FU ) treatment for malignancies .,"B,I,I,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O"
1,"We herein report the case of a 70 - year - old man with 5 - FU - induced cardiotoxicity , in whom a high serum level of alpha - fluoro - beta - alanine ( FBAL ) was observed .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,O,B,O,O,O,O"
2,"The patient , who had unresectable colon cancer metastases to the liver and lung , was referred to us for chemotherapy from an affiliated hospital ; he had no cardiac history .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"After admission , the patient received a continuous intravenous infusion of 5 - FU ( 1000 mg / day ) , during which precordial pain with right bundle branch block occurred concomitantly with a high serum FBAL concentration of 1955 ng / ml .","O,O,O,O,B,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
4,Both the precordial pain and the electrocardiographic changes disappeared spontaneously after the discontinuation of 5 - FU .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
5,"As the precordial pain in this patient was considered to have been due to 5 - FU - induced cardiotoxicity , the administration of 5 - FU was abandoned .","O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O"
6,"Instead , oral administration of S-1 ( a derivative of 5 - FU ) , at 200 mg / day twice a week , was instituted , because S-1 has a strong inhibitory effect on dihydropyrimidine dehydrogenase , which catalyzes the degradative of 5 - FU into FBAL .","O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"The serum FBAL concentration subsequently decreased to 352 ng / ml , the same as the value measured on the first day of S-1 administration .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
8,"Thereafter , no cardiac symptoms were observed .","O,O,O,O,O,O,O,O"
9,The patient achieved a partial response 6 months after the initiation of the S-1 treatment .,"O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
10,"The experience of this case , together with a review of the literature , suggests that FBAL is related to 5 - FU - induced cardiotoxicity .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
11,S-1 may be administered safely to patients with 5 - FU - induced cardiotoxicity .,"B,O,O,O,O,O,O,O,B,I,I,O,O,B,O"
0,Cardiovascular risk with cyclooxygenase inhibitors : general problem with substance specific differences ?,"O,O,O,B,I,O,O,O,O,O,O,O,O"
1,.,O
2,"Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction , stroke , hypertension and heart failure during treatment with cyclooxygenase inhibitors .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
3,"Adverse cardiovascular effects occurred mainly , but not exclusively , in patients with concomitant risk factors .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
4,"Cyclooxygenase inhibitors cause complex changes in renal , vascular and cardiac prostanoid profiles thereby increasing vascular resistance and fluid retention .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,The incidence of cardiovascular adverse events tends to increase with the daily dose and total exposure time .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"A comparison of individual selective and unselective cyclooxygenase inhibitors suggests substance - specific differences , which may depend on differences in pharmacokinetic parameters or inhibitory potency and may be contributed by prostaglandin - independent effects .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Diagnostic markers such as N - terminal pro brain natriuretic peptide ( NT - proBNP ) or high - sensitive C - reactive protein might help in the early identification of patients at risk , thus avoiding the occurrence of serious cardiovascular toxicity .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,I,O"
0,Role of mangiferin on biochemical alterations and antioxidant status in isoproterenol - induced myocardial infarction in rats ..,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O"
1,"The current study dealt with the protective role of mangiferin , a polyphenol from Mangifera indica Linn .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
2,"( Anacardiaceae ) , on isoproterenol ( ISPH)-induced myocardial infarction ( MI ) in rats through its antioxidative mechanism .","O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Subcutaneous injection of ISPH ( 200 mg / kg body weight in 1 ml saline ) to rats for 2 consecutive days caused myocardial damage in rat heart , which was determined by the increased activity of serum lactate dehydrogenase ( LDH ) and creatine phosphokinase isoenzymes ( CK - MB ) , increased uric acid level and reduced plasma iron binding capacity .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O"
4,The protective role of mangiferin was analyzed by triphenyl tetrazolium chloride ( TTC ) test used for macroscopic enzyme mapping assay of the ischemic myocardium .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
5,"The heart tissue antioxidant enzymes such as superoxide dismutase , catalase , glutathione peroxidase , glutathione transferase and glutathione reductase activities , non - enzymic antioxidants such as cerruloplasmin , Vitamin C , Vitamin E and glutathione levels were altered in MI rats .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
6,Upon pretreatment with mangiferin ( 100 mg / kg body weight suspended in 2 ml of dimethyl sulphoxide ) given intraperitoneally for 28 days to MI rats protected the above - mentioned parameters to fall from the normal levels .,"O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,Activities of heart tissue enzymic antioxidants and serum non - enzymic antioxidants levels rose significantly upon mangiferin administration as compared to ISPH - induced MI rats .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
8,"From the present study it is concluded that mangiferin exerts a beneficial effect against ISPH - induced MI due to its antioxidant potential , which regulated the tissues defense system against cardiac damage .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Genetic alterations in primary glioblastomas in Japan .. Current knowledge of genetic alterations in glioblastomas is based largely on genetic analyses of tumors from mainly caucasian patients in the United States and Europe .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"In the present study , screening for several key genetic alterations was performed on 77 primary ( de novo ) glioblastomas in Japanese patients .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,SSCP followed by DNA sequencing revealed TP53 mutations in 16 of 73 ( 22 % ) glioblastomas and PTEN mutations in 13 of 63 ( 21 % ) cases analyzed .,"O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
3,Polymerase chain reaction ( PCR ) showed EGFR amplification in 25 of 77 ( 32 % ) cases and p16 homozygous deletion in 32 of 77 ( 42 % ) cases .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
4,Quantitative microsatellite analysis revealed LOH 10q in 41 of 59 ( 69 % ) glioblastomas .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,The frequencies of these genetic alterations were similar to those reported for primary glioblastomas at the population level in Switzerland .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"As previously observed for glioblastomas in Europe , there was a positive association between EGFR amplification and p16 deletion ( p=0.009 ) , whereas there was an inverse association between TP53 mutations and p16 deletion ( p=0.049 ) in glioblastomas in Japan .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,Multivariate analyses showed that radiotherapy was significantly predictive for longer survival of glioblastoma patients ( p=0.002 ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,SSCP followed by DNA sequencing of the kinase domain ( exons 18 - 21 ) of the EGFR gene revealed mutations in 2 ou of 69 ( 3 % ) glioblastomas in Japan and in 4 of 81 ( 5 % ) glioblastomas in Switzerland .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,"The allele frequencies of polymorphisms at codon 787 CAG / CAA ( Gln / Gln ) in glioblastomas in Japan were G / G ( 82.4 % ) , G / A ( 10.8 % ) , A / A ( 6.8 % ) , corresponding to G 0.878 versus A 0.122 , significantly different from those in glioblastomas in Switzerland : G / G ( 27.2 % ) , G / A ( 28.4 % ) , A / A ( 44.4 % ) , corresponding to G 0.414 versus A 0.586 ( p < 0.0001 ) .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,"These results suggest that primary glioblastomas in Japan show genetic alterations similar to those in Switzerland , suggesting a similar molecular basis in caucasians and Asians , despite different genetic backgrounds , including different status of a polymorphism in the EGFR gene .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
0,The GALT rush : high carrier frequency of an unusual deletion mutation of the GALT gene in the Ashkenazi population .. Classic galactosemia is an autosomal recessive disorder of galactose metabolism manifesting in the first weeks of life following exposure to a milk - based diet .,"O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Despite the benefit of avoidance of lactose , many patients suffer from long - term complications including neurological deficits and ovarian failure .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O"
2,"To date , over 230 mutations have been described in the GALT gene resulting in galactosemia .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Recently , an unusual mutation was characterized causing a 5.5 kb deletion , with a relatively high carrier rate in subjects of Ashkenazi Jewish ( AJ ) descent .","O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,The aim of this study was to estimate the carrier frequency of this mutation in the AJ population in Israel .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,For this purpose we developed a high - throughput methodology to genotype both normal and deleted alleles using a chip - based matrix - assisted laser desorption - time - of - flight ( MALDI - TOF ) mass spectrometer and Multiplex PCR .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"DNA samples of 760 anonymous AJ subjects were submitted for analysis , subsequently detecting six individuals heterozygous for the GALT deletion mutation , giving a carrier frequency of 1 in 127 ( 0.79 % ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Based on these results , we suggest that the method described here provides a basis for genetic screening and prenatal counseling and can potentially reduce the morbidity and mortality associated with delayed diagnosis of galactosemia in this patient population .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
0,Endothelial NADPH oxidase 4 mediates vascular endothelial growth factor receptor 2 - induced intravitreal neovascularization in a rat model of retinopathy of prematurity .. PURPOSE : NADPH oxidase - generated reactive oxygen species ( ROS ) are implicated in angiogenesis .,"O,O,O,O,O,B,I,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Isoforms of NADPH oxidase NOX1 , NOX2 , and NOX4 are reported to be expressed in endothelial cells ( ECs ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"Of these , NOX1 and NOX2 have been reported to contribute to intravitreal neovascularization ( IVNV ) in oxygen - induced retinopathy ( OIR ) models .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O"
3,"In this study , we tested the hypothesis that the isoform NOX4 in ECs contributed to vascular endothelial growth factor ( VEGF)-induced angiogenesis and IVNV .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,I,I,I,O,O,O,O,O,O"
4,"METHODS : Isoforms of NADPH oxidase MRNA were measured in several types of cultured vascular ecs : human retinal microvascular ECs ( hRMVECs ) , choroidal ECs ( CECs ) , and human umbilical vascular ECs ( HUVECs ) using real - time PCR .","O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"Newborn rat pups and dams were placed into an OIR model that cycled oxygen concentration between 50 % and 10 % every 24 h for 14 days , and then were placed in room air ( RA ) for an additional 4 days ( rat OIR model ) .","O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"NOX4 expression in retinal lysates from the RA - raised pups at postnatal day 0 ( P0 ) , P14 , and P18 was determined with western blots .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,STAT3 activation was determined as the ratio of phosphorylated STAT3 to total STAT3 with western blot analysis of retinal lysates from pups raised in RA or from the rat OIR model at P18 .,"O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,Semiquantitative assessment of the density of NOX4 colabeling with lectin - stained retinal ECs was determined by immunolabeling of retinal cryosections from P18 pups in OIR or in RA .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,"In hRMVECs transfected with NOX4 siRNA and treated with VEGF or control , 1 ) ROS generation was measured using the 5-(and-6)-chloromethyl-2',7'-dichlorodihydrofluorescein diacetate , acetyl ester fluorescence assay and 2 ) phosphorylated VEGF receptor 2 and STAT3 , and total VEGFR2 and STAT3 were measured in western blot analyses .","O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O,O"
10,"VEGF - stimulated hRMVEC proliferation was measured following transfection with NOX4 siRNA or STAT3 siRNA , or respective controls .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,RESULTS : NOX4 was the most prevalent isoform of NADPH oxidase in vascular ECs .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
12,NOX4 expression in retinal lysates was significantly decreased during development in RA .,"B,O,O,O,O,O,O,O,O,O,O,O,O"
13,"Compared to RA , the expression of retinal NOX4 increased at P18 .","O,O,O,O,O,O,O,O,O,O,O,O,O"
14,"At p18 OIR , semiquantitative assessment of the density of lectin and NOX4 colabeling in retinal vascular ECs was greater in retinal cryosections and activated STAT3 was greater in retinal lysates when compared to the RA - raised pups .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
15,"In cultured hRMVECs , knockdown of NOX4 by siRNA transfection inhibited VEGF - induced ROS generation .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
16,VEGF induced a physical interaction of phosphorylated - VEGFR2 and NOX4 .,"B,O,O,O,O,O,O,O,B,O,O,O"
17,Knockdown of NOX4 : 1 ) reduced VEGFR2 activation but did not abolish it and 2 ) abolished STAT3 activation in response to VEGF .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
18,Knockdown of either NOX4 or STAT3 inhibited VEGF - induced EC proliferation .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
19,"CONCLUSIONS : Our data suggest that in a model representative of human retinopathy of prematurity , NOX4 was increased at a time point when IVNV developed .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
20,VEGF - activated NOX4 led to an interaction between VEGF - activated VEGFR2 and NOX4 that mediated EC proliferation via activation of STAT3 .,"O,O,O,O,O,O,O,O,O,B,O,O,B,O,B,O,O,O,O,O,O,O,O,O"
21,"Altogether , our results suggest that NOX4 may regulate VEGFR2 - mediated IVNV through activated STAT3 .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
0,"Pre - treatment of bupivacaine - induced cardiovascular depression using different lipid formulations of propofol .. BACKGROUND : Pre - treatment with lipid emulsions has been shown to increase lethal doses of bupivacaine , and the lipid content of propofol may alleviate bupivacaine - induced cardiotoxicity .","O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
1,The aim of this study is to investigate the effects of propofol in intralipid or medialipid emulsions on bupivacaine - induced cardiotoxicity .,"O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,B,O"
2,"METHODS : Rats were anaesthetised with ketamine and were given 0.5 mg / kg / min propofol in intralipid ( Group P ) , propofol in medialipid ( Group L ) , or saline ( Group C ) over 20 min .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Thereafter , 2 mg / kg / min bupivacaine 0.5 % was infused .","O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"We recorded time to first dysrhythmia occurrence , respective times to 25 % and 50 % reduction of the heart rate ( HR ) and mean arterial pressure , and time to asystole and total amount of bupivacaine consumption .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,Blood and tissue samples were collected following asystole .,"O,O,O,O,O,O,O,O,O"
6,"RESULTS : The time to first dysrhythmia occurrence , time to 25 % and 50 % reductions in HR , and time to asystole were longer in Group P than the other groups .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
7,"The cumulative bupivacaine dose given at those time points was higher in Group P. Plasma bupivacaine levels were significantly lower in Group P than in Group C. Bupivacaine levels in the brain and heart were significantly lower in Group P and Group L than in Group C. CONCLUSION : We conclude that pre - treatment with propofol in intralipid , compared with propofol in medialipid or saline , delayed the onset of bupivacaine - induced cardiotoxic effects as well as reduced plasma bupivacaine levels .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
8,Further studies are needed to explore tissue bupivacaine levels of propofol in medialipid and adapt these results to clinical practice .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"Mechanisms Underlying Latent Disease Risk Associated with Early - Life Arsenic Exposure : Current Research Trends and Scientific Gaps .. BACKGROUND : Millions of individuals worldwide , particularly those living in rural and developing areas , are exposed to harmful levels of inorganic arsenic ( iAs ) in their drinking water .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,Inorganic As exposure during key developmental periods is associated with a variety of adverse health effects including those that are evident in adulthood .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"There is considerable interest in identifying the molecular mechanisms that relate early - life iAs exposure to the development of these latent diseases , particularly in relationship to cancer .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,OBJECTIVES : This work summarizes research on the molecular mechanisms that underlie the increased risk of cancer development in adulthood that is associated with early - life iAs exposure .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"DISCUSSION : Epigenetic reprogramming that imparts functional changes in gene expression , the development of cancer stem cells , and immunomodulation are plausible underlying mechanisms by which early - life iAs exposure elicits latent carcinogenic effects .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,CONCLUSIONS : Evidence is mounting that relates early - life iAs exposure and cancer development later in life .,"O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O"
6,"Future research should include animal studies that address mechanistic hypotheses and studies of human populations that integrate early - life exposure , molecular alterations , and latent disease outcomes .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Acute low back pain during intravenous administration of amiodarone : a report of two cases .. Amiodarone represents an effective antiarrhythmic drug for cardioversion of recent - onset atrial fibrillation ( AF ) and maintenance of sinus rhythm .,"O,B,I,I,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O"
1,"We briefly describe two patients suffering from recent - onset atrial fibrillation , who experienced an acute devastating low back pain a few minutes after initiation of intravenous amiodarone loading .","O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O"
2,"Notably , this side effect has not been ever reported in the medical literature .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,Clinicians should be aware of this reaction since prompt termination of parenteral administration leads to complete resolution .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,A haplotype - based analysis of the PTPN22 locus in type 1 diabetes .. A recent addition to the list of widely confirmed type 1 diabetes risk loci is the PTPN22 gene encoding a lymphoid - specific phosphatase ( Lyp ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O"
1,"However , evidence supporting a role for PTPN22 in type 1 diabetes derives entirely from the study of just one coding single nucleotide polymorphism , 1858C / T. In the current study , the haplotype structure of the PTPN22 region was determined , and individual haplotypes were tested for association with type 1 diabetes in family - based tests .","O,O,O,O,O,O,O,B,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,The 1858 T risk allele occurred on only a single haplotype that was strongly associated with type 1 diabetes ( P = 7.9 x 10(-5 ) ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"After controlling for the effects of this allele , two other haplotypes were observed to be weakly associated with type 1 diabetes ( P < 0.05 ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O"
4,Sequencing of the coding region of PTPN22 on these haplotypes revealed a novel variant ( 2250G / C ) predicted to result in a nonsynonymous amino acid substitution .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"Analysis of PTPN22 transcripts from a subject heterozygous for this variant indicated that it interfered with normal mRNA splicing , resulting in a premature termination codon after exon 17 .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"These results support the conclusion that the 1858C / T allele is the major risk variant for type 1 diabetes in the PTPN22 locus , but they suggest that additional infrequent coding variants at PTPN22 may also contribute to type 1 diabetes risk .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"A novel compound , maltolyl p - coumarate , attenuates cognitive deficits and shows neuroprotective effects in vitro and in vivo dementia models .. To develop a novel and effective drug that could enhance cognitive function and neuroprotection , we newly synthesized maltolyl p - coumarate by the esterification of maltol and p - coumaric acid .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
1,"In the present study , we investigated whether maltolyl p - coumarate could improve cognitive decline in scopolamine - injected rats and in amyloid beta peptide(1 - 42)-infused rats .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
2,Maltolyl p - coumarate was found to attenuate cognitive deficits in both rat models using passive avoidance test and to reduce apoptotic cell death observed in the hippocampus of the amyloid beta peptide(1 - 42)-infused rats .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,We also examined the neuroprotective effects of maltolyl p - coumarate in vitro using SH - SY5Y cells .,"O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O"
4,"Cells were pretreated with maltolyl p - coumarate , before exposed to amyloid beta peptide(1 - 42 ) , glutamate or H2O2 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"We found that maltolyl p - coumarate significantly decreased apoptotic cell death and reduced reactive oxygen species , cytochrome c release , and caspase 3 activation .","O,O,O,B,I,I,I,O,O,O,O,O,O,O,B,I,I,O,B,I,O,O,O,B,I,O,O"
